period,year,month,mortgage_5y_posted_rate_pct,series_id,source_url
1992-04,1992,4,10.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-05,1992,5,9.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-06,1992,6,9.63,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-07,1992,7,8.88,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-08,1992,8,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-09,1992,9,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-10,1992,10,9.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-11,1992,11,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1992-12,1992,12,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-01,1993,1,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-02,1993,2,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-03,1993,3,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-04,1993,4,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-05,1993,5,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-06,1993,6,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-07,1993,7,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-08,1993,8,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-09,1993,9,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-10,1993,10,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-11,1993,11,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1993-12,1993,12,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-01,1994,1,7.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-02,1994,2,7.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-03,1994,3,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-04,1994,4,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-05,1994,5,9.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-06,1994,6,10.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-07,1994,7,10.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-08,1994,8,10.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-09,1994,9,9.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-10,1994,10,9.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-11,1994,11,9.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1994-12,1994,12,10.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-01,1995,1,10.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-02,1995,2,10.38,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-03,1995,3,9.88,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-04,1995,4,9.38,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-05,1995,5,8.88,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-06,1995,6,8.63,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-07,1995,7,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-08,1995,8,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-09,1995,9,8.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-10,1995,10,8.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-11,1995,11,8.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1995-12,1995,12,8.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-01,1996,1,7.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-02,1996,2,7.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-03,1996,3,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-04,1996,4,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-05,1996,5,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-06,1996,6,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-07,1996,7,8.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-08,1996,8,7.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-09,1996,9,7.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-10,1996,10,7.2,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-11,1996,11,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1996-12,1996,12,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-01,1997,1,7.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-02,1997,2,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-03,1997,3,7.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-04,1997,4,7.65,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-05,1997,5,7.35,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-06,1997,6,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-07,1997,7,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-08,1997,8,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-09,1997,9,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-10,1997,10,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-11,1997,11,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1997-12,1997,12,7.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-01,1998,1,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-02,1998,2,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-03,1998,3,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-04,1998,4,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-05,1998,5,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-06,1998,6,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-07,1998,7,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-08,1998,8,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-09,1998,9,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-10,1998,10,6.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-11,1998,11,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1998-12,1998,12,6.6,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-01,1999,1,6.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-02,1999,2,6.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-03,1999,3,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-04,1999,4,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-05,1999,5,7.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-06,1999,6,7.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-07,1999,7,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-08,1999,8,7.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-09,1999,9,7.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-10,1999,10,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-11,1999,11,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
1999-12,1999,12,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-01,2000,1,8.55,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-02,2000,2,8.55,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-03,2000,3,8.35,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-04,2000,4,8.35,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-05,2000,5,8.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-06,2000,6,8.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-07,2000,7,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-08,2000,8,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-09,2000,9,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-10,2000,10,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-11,2000,11,8.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2000-12,2000,12,7.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-01,2001,1,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-02,2001,2,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-03,2001,3,7.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-04,2001,4,7.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-05,2001,5,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-06,2001,6,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-07,2001,7,7.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-08,2001,8,7.6,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-09,2001,9,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-10,2001,10,6.9,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-11,2001,11,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2001-12,2001,12,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-01,2002,1,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-02,2002,2,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-03,2002,3,7.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-04,2002,4,7.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-05,2002,5,7.4,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-06,2002,6,7.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-07,2002,7,7.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-08,2002,8,6.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-09,2002,9,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-10,2002,10,7.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-11,2002,11,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2002-12,2002,12,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-01,2003,1,6.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-02,2003,2,6.6,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-03,2003,3,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-04,2003,4,6.65,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-05,2003,5,6.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-06,2003,6,5.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-07,2003,7,6.2,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-08,2003,8,6.35,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-09,2003,9,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-10,2003,10,6.4,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-11,2003,11,6.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2003-12,2003,12,6.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-01,2004,1,6.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-02,2004,2,5.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-03,2004,3,5.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-04,2004,4,6.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-05,2004,5,6.5,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-06,2004,6,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-07,2004,7,6.55,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-08,2004,8,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-09,2004,9,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-10,2004,10,6.4,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-11,2004,11,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2004-12,2004,12,6.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-01,2005,1,6.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-02,2005,2,6.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-03,2005,3,6.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-04,2005,4,6.05,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-05,2005,5,5.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-06,2005,6,5.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-07,2005,7,5.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-08,2005,8,5.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-09,2005,9,5.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-10,2005,10,6.0,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-11,2005,11,6.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2005-12,2005,12,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-01,2006,1,6.3,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-02,2006,2,6.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-03,2006,3,6.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-04,2006,4,6.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-05,2006,5,6.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-06,2006,6,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-07,2006,7,6.95,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-08,2006,8,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-09,2006,9,6.7,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-10,2006,10,6.8,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-11,2006,11,6.55,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2006-12,2006,12,6.45,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-01,2007,1,6.65,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-02,2007,2,6.65,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-03,2007,3,6.49,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-04,2007,4,6.64,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-05,2007,5,7.14,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-06,2007,6,7.24,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-07,2007,7,7.24,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-08,2007,8,7.24,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-09,2007,9,7.19,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-10,2007,10,7.44,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-11,2007,11,7.39,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2007-12,2007,12,7.54,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-01,2008,1,7.39,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-02,2008,2,7.29,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-03,2008,3,7.19,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-04,2008,4,6.99,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-05,2008,5,6.65,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-06,2008,6,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-07,2008,7,7.15,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-08,2008,8,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-09,2008,9,6.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-10,2008,10,7.2,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-11,2008,11,7.2,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2008-12,2008,12,6.75,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-01,2009,1,5.79,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-02,2009,2,5.79,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-03,2009,3,5.55,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-04,2009,4,5.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-05,2009,5,5.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-06,2009,6,5.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-07,2009,7,5.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-08,2009,8,5.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-09,2009,9,5.49,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-10,2009,10,5.84,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-11,2009,11,5.59,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2009-12,2009,12,5.49,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-01,2010,1,5.49,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-02,2010,2,5.39,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-03,2010,3,5.85,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-04,2010,4,6.25,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-05,2010,5,5.99,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-06,2010,6,5.89,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-07,2010,7,5.79,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-08,2010,8,5.39,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-09,2010,9,5.39,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-10,2010,10,5.29,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-11,2010,11,5.44,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
2010-12,2010,12,5.19,V122521,https://www.bankofcanada.ca/wp-content/uploads/2010/09/selected_historical_v122521.pdf
